ts,event,id_fixture,fields
2026-06-29 21:02:45,ok id,1628640515,9
2026-06-29 21:02:59,start id_fixture,1628640516,
2026-06-29 21:03:00,ok id,1628640516,9
2026-06-29 21:03:20,start id_fixture,1628669052,
2026-06-29 21:03:21,ok id,1628669052,9
2026-06-29 21:03:36,start id_fixture,1628638472,
2026-06-29 21:03:37,ok id,1628638472,9
2026-06-29 21:03:51,start id_fixture,1628669051,
2026-06-29 21:03:52,ok id,1628669051,9
2026-06-29 21:04:03,start id_fixture,1628669142,
2026-06-29 21:04:04,ok id,1628669142,9
2026-06-29 21:04:30,start id_fixture,1628786106,
2026-06-29 21:04:31,ok id,1628786106,9
2026-06-29 21:04:46,start id_fixture,1628804899,
2026-06-29 21:04:47,ok id,1628804899,9
2026-06-29 21:05:11,start id_fixture,1628810148,
2026-06-29 21:05:13,ok id,1628810148,9
2026-06-29 21:05:38,start id_fixture,1629179975,
2026-06-29 21:05:39,ok id,1629179975,9
2026-06-29 21:06:57,start id_fixture,1629239555,
2026-06-29 21:06:59,ok id,1629239555,9
2026-06-29 21:07:09,start id_fixture,1629239694,
2026-06-29 21:07:10,ok id,1629239694,9
2026-06-29 21:07:20,start id_fixture,1629254554,
2026-06-29 21:07:21,ok id,1629254554,9
2026-06-29 21:07:36,start id_fixture,1629239554,
2026-06-29 21:07:37,ok id,1629239554,9
2026-06-29 21:07:48,start id_fixture,1629254629,
2026-06-29 21:07:49,ok id,1629254629,9
2026-06-29 21:08:24,start id_fixture,1629375519,
2026-06-29 21:08:25,ok id,1629375519,9
2026-06-29 21:08:42,start id_fixture,1629401545,
2026-06-29 21:08:43,ok id,1629401545,9
2026-06-29 21:09:01,start id_fixture,1629410954,
2026-06-29 21:09:02,ok id,1629410954,9
2026-06-29 21:10:05,start id_fixture,1629809027,
2026-06-29 21:10:06,ok id,1629809027,9
2026-06-29 21:10:21,start id_fixture,1629804554,
2026-06-29 21:10:22,ok id,1629804554,9
2026-06-29 21:10:40,start id_fixture,1629809029,
2026-06-29 21:10:41,ok id,1629809029,9
2026-06-29 21:10:53,start id_fixture,1629791968,
2026-06-29 21:10:54,ok id,1629791968,9
2026-06-29 21:11:10,start id_fixture,1629809028,
2026-06-29 21:11:12,ok id,1629809028,9
2026-06-29 21:11:26,start id_fixture,1629804555,
2026-06-29 21:11:27,ok id,1629804555,9
2026-06-29 21:11:47,start id_fixture,1629791966,
2026-06-29 21:11:48,ok id,1629791966,9
2026-06-29 21:12:08,start id_fixture,1629804553,
2026-06-29 21:12:09,ok id,1629804553,9
2026-06-29 21:24:25,start id_fixture,1611375817,
2026-06-29 21:24:26,ok id,1611375817,9
2026-06-29 21:24:45,start id_fixture,1611380096,
2026-06-29 21:24:45,ok id,1611380096,9
2026-06-29 21:26:30,start id_fixture,1611394548,
2026-06-29 21:26:31,ok id,1611394548,9
2026-06-29 21:26:42,start id_fixture,1611394545,
2026-06-29 21:26:43,ok id,1611394545,9
2026-06-29 21:27:19,start id_fixture,1611394547,
2026-06-29 21:27:21,ok id,1611394547,9
2026-06-29 21:28:31,start id_fixture,1611395548,
2026-06-29 21:28:31,ok id,1611395548,9
2026-06-29 21:28:48,start id_fixture,1611394546,
2026-06-29 21:28:49,ok id,1611394546,9
2026-06-29 21:29:19,start id_fixture,1611380095,
2026-06-29 21:29:20,ok id,1611380095,9
2026-06-29 21:30:21,start id_fixture,1611395549,
2026-06-29 21:30:22,ok id,1611395549,9
2026-06-29 21:31:10,start id_fixture,1611395547,
2026-06-29 21:31:11,ok id,1611395547,9
2026-06-29 21:31:52,start id_fixture,1612741717,
2026-06-29 21:31:53,ok id,1612741717,9
2026-06-29 21:32:35,start id_fixture,1612828505,
2026-06-29 21:32:36,ok id,1612828505,9
2026-06-29 21:32:56,start id_fixture,1612819090,
2026-06-29 21:32:58,ok id,1612819090,9
2026-06-29 21:33:11,start id_fixture,1612818014,
2026-06-29 21:33:12,ok id,1612818014,9
2026-06-29 21:35:52,start id_fixture,1612936546,
2026-06-29 21:35:53,ok id,1612936546,9
2026-06-29 21:36:08,start id_fixture,1612929359,
2026-06-29 21:36:09,ok id,1612929359,9
2026-06-29 21:36:24,start id_fixture,1612929358,
2026-06-29 21:36:26,ok id,1612929358,9
2026-06-29 21:36:50,start id_fixture,1612926987,
2026-06-29 21:36:51,ok id,1612926987,9
2026-06-29 21:37:54,start id_fixture,1613013196,
2026-06-29 21:37:55,ok id,1613013196,9
2026-06-29 21:38:08,start id_fixture,1613014771,
2026-06-29 21:38:09,ok id,1613014771,9
2026-06-29 21:38:44,start id_fixture,1613213689,
2026-06-29 21:38:45,ok id,1613213689,9
2026-06-29 21:39:26,start id_fixture,1613269375,
2026-06-29 21:39:28,ok id,1613269375,9
2026-06-29 21:39:39,start id_fixture,1613237529,
2026-06-29 21:39:39,ok id,1613237529,9
2026-06-29 21:40:21,start id_fixture,1613338741,
2026-06-29 21:40:22,ok id,1613338741,9
2026-06-29 21:40:48,start id_fixture,1613332016,
2026-06-29 21:40:49,ok id,1613332016,9
2026-06-29 21:41:08,start id_fixture,1613324800,
2026-06-29 21:41:09,ok id,1613324800,9
2026-06-29 21:41:23,start id_fixture,1613321487,
2026-06-29 21:41:24,ok id,1613321487,9
2026-06-29 21:42:55,start id_fixture,1613441913,
2026-06-29 21:42:56,ok id,1613441913,9
2026-06-29 21:43:08,start id_fixture,1613441886,
2026-06-29 21:43:09,ok id,1613441886,9
2026-06-29 21:43:28,start id_fixture,1613441881,
2026-06-29 21:43:29,ok id,1613441881,9
2026-06-29 21:44:14,start id_fixture,1613440535,
2026-06-29 21:44:16,ok id,1613440535,9
2026-06-29 21:44:56,start id_fixture,1614003839,
2026-06-29 21:44:58,ok id,1614003839,9
2026-06-29 21:45:54,start id_fixture,1614037152,
2026-06-29 21:45:55,ok id,1614037152,9
2026-06-29 21:46:17,start id_fixture,1614037151,
2026-06-29 21:46:18,ok id,1614037151,9
2026-06-29 21:46:31,start id_fixture,1614031948,
2026-06-29 21:46:32,ok id,1614031948,9
2026-06-29 21:46:43,start id_fixture,1614037150,
2026-06-29 21:46:44,ok id,1614037150,9
2026-06-29 21:47:20,start id_fixture,1614031951,
2026-06-29 21:47:21,ok id,1614031951,9
2026-06-29 21:47:41,start id_fixture,1614003840,
2026-06-29 21:47:42,ok id,1614003840,9
2026-06-29 21:48:01,start id_fixture,1614031949,
2026-06-29 21:48:02,ok id,1614031949,9
2026-06-29 21:48:20,start id_fixture,1614031947,
2026-06-29 21:48:21,ok id,1614031947,9
2026-06-29 21:49:12,start id_fixture,1614031950,
2026-06-29 21:49:13,ok id,1614031950,9
2026-06-29 21:49:48,start id_fixture,1614588934,
2026-06-29 21:49:49,ok id,1614588934,9
2026-06-29 21:50:36,start id_fixture,1614588932,
2026-06-29 21:50:37,ok id,1614588932,9
2026-06-29 21:50:52,start id_fixture,1614593737,
2026-06-29 21:50:53,ok id,1614593737,9
2026-06-29 21:51:07,start id_fixture,1614593736,
2026-06-29 21:51:08,ok id,1614593736,9
2026-06-29 21:51:23,start id_fixture,1614588936,
2026-06-29 21:51:24,ok id,1614588936,9
2026-06-29 21:51:43,start id_fixture,1614589055,
2026-06-29 21:51:44,ok id,1614589055,9
2026-06-29 21:52:17,start id_fixture,1614588933,
2026-06-29 21:52:18,ok id,1614588933,9
2026-06-29 21:52:32,start id_fixture,1614589054,
2026-06-29 21:52:33,ok id,1614589054,9
2026-06-29 21:52:56,start id_fixture,1614588935,
2026-06-29 21:52:57,ok id,1614588935,9
2026-06-29 21:53:12,start id_fixture,1614589056,
2026-06-29 21:53:13,ok id,1614589056,9
2026-06-29 21:53:59,start id_fixture,1614899902,
2026-06-29 21:54:00,ok id,1614899902,9
2026-06-29 21:54:10,start id_fixture,1614897651,
2026-06-29 21:54:11,ok id,1614897651,9
2026-06-29 21:54:22,start id_fixture,1614889372,
2026-06-29 21:54:23,ok id,1614889372,9
2026-06-29 21:54:38,start id_fixture,1614889373,
2026-06-29 21:54:39,ok id,1614889373,9
2026-06-29 21:55:35,start id_fixture,1614954167,
2026-06-29 21:55:36,ok id,1614954167,9
2026-06-29 21:55:53,start id_fixture,1614954168,
2026-06-29 21:55:54,ok id,1614954168,9
2026-06-29 21:56:03,start id_fixture,1614938989,
2026-06-29 21:56:04,ok id,1614938989,9
2026-06-29 21:57:03,start id_fixture,1615009268,
2026-06-29 21:57:04,ok id,1615009268,9
2026-06-29 21:57:16,start id_fixture,1615009245,
2026-06-29 21:57:17,ok id,1615009245,9
2026-06-29 21:57:45,start id_fixture,1615104414,
2026-06-29 21:57:46,ok id,1615104414,9
2026-06-29 21:58:36,start id_fixture,1615183252,
2026-06-29 21:58:37,ok id,1615183252,9
2026-06-29 21:58:59,start id_fixture,1615172622,
2026-06-29 21:59:01,ok id,1615172622,9
2026-06-29 21:59:19,start id_fixture,1615174065,
2026-06-29 21:59:20,ok id,1615174065,9
2026-06-29 22:00:46,start id_fixture,1615166961,
2026-06-29 22:00:48,ok id,1615166961,9
2026-06-29 22:38:06,start id_fixture,1615303716,
2026-06-29 22:38:07,ok id,1615303716,9
2026-06-29 22:38:29,start id_fixture,1615313028,
2026-06-29 22:38:30,ok id,1615313028,9
2026-06-29 22:38:52,start id_fixture,1615300983,
2026-06-29 22:38:53,ok id,1615300983,9
2026-06-29 22:39:38,start id_fixture,1615284896,
2026-06-29 22:39:39,ok id,1615284896,9
2026-06-29 22:40:33,start id_fixture,1615394977,
2026-06-29 22:40:34,ok id,1615394977,9
2026-06-29 22:41:06,start id_fixture,1615646604,
2026-06-29 22:41:07,ok id,1615646604,9
2026-06-29 22:41:34,start id_fixture,1615709365,
2026-06-29 22:41:35,ok id,1615709365,9
2026-06-29 22:41:51,start id_fixture,1615713983,
2026-06-29 22:41:52,ok id,1615713983,9
2026-06-29 22:42:16,start id_fixture,1615719354,
2026-06-29 22:42:17,ok id,1615719354,9
2026-06-29 22:42:30,start id_fixture,1615731101,
2026-06-29 22:42:31,ok id,1615731101,9
2026-06-29 22:43:41,start id_fixture,1615839979,
2026-06-29 22:43:42,ok id,1615839979,9
2026-06-29 22:43:53,start id_fixture,1615848141,
2026-06-29 22:43:54,ok id,1615848141,9
2026-06-29 22:44:06,start id_fixture,1615850310,
2026-06-29 22:44:07,ok id,1615850310,9
2026-06-29 22:44:22,start id_fixture,1615847642,
2026-06-29 22:44:23,ok id,1615847642,9
2026-06-29 22:44:36,start id_fixture,1615860001,
2026-06-29 22:44:37,ok id,1615860001,9
2026-06-29 22:45:26,start id_fixture,1616796460,
2026-06-29 22:45:27,ok id,1616796460,9
2026-06-29 22:46:03,start id_fixture,1616851705,
2026-06-29 22:46:05,ok id,1616851705,9
2026-06-29 22:46:38,start id_fixture,1616854083,
2026-06-29 22:46:39,ok id,1616854083,9
2026-06-29 22:47:03,start id_fixture,1616869976,
2026-06-29 22:47:04,ok id,1616869976,9
2026-06-29 22:47:23,start id_fixture,1616873828,
2026-06-29 22:47:24,ok id,1616873828,9
2026-06-29 22:48:09,start id_fixture,1616873860,
2026-06-29 22:48:10,ok id,1616873860,9
2026-06-29 22:48:23,start id_fixture,1616873859,
2026-06-29 22:48:24,ok id,1616873859,9
2026-06-29 22:48:45,start id_fixture,1616873861,
2026-06-29 22:48:46,ok id,1616873861,9
2026-06-29 22:48:59,start id_fixture,1616870060,
2026-06-29 22:49:01,ok id,1616870060,9
2026-06-29 22:49:31,start id_fixture,1616870061,
2026-06-29 22:49:32,ok id,1616870061,9
2026-06-29 22:49:58,start id_fixture,1616994661,
2026-06-29 22:49:59,ok id,1616994661,9
2026-06-29 22:50:32,start id_fixture,1616984306,
2026-06-29 22:50:32,ok id,1616984306,9
2026-06-29 22:50:52,start id_fixture,1616984307,
2026-06-29 22:50:53,ok id,1616984307,9
2026-06-29 22:51:19,start id_fixture,1616984308,
2026-06-29 22:51:20,ok id,1616984308,9
2026-06-29 22:51:45,start id_fixture,1616994662,
2026-06-29 22:51:46,ok id,1616994662,9
2026-06-29 22:52:28,start id_fixture,1616984309,
2026-06-29 22:52:29,ok id,1616984309,9
2026-06-29 22:52:44,start id_fixture,1616990730,
2026-06-29 22:52:45,ok id,1616990730,9
2026-06-29 22:53:07,start id_fixture,1616994663,
2026-06-29 22:53:08,ok id,1616994663,9
2026-06-29 22:53:29,start id_fixture,1616990729,
2026-06-29 22:53:30,ok id,1616990729,9
2026-06-29 22:54:04,start id_fixture,1616984310,
2026-06-29 22:54:05,ok id,1616984310,9
2026-06-29 22:54:32,start id_fixture,1617585473,
2026-06-29 22:54:33,ok id,1617585473,9
2026-06-29 22:55:04,start id_fixture,1617628785,
2026-06-29 22:55:05,ok id,1617628785,9
2026-06-29 22:55:25,start id_fixture,1617635570,
2026-06-29 22:55:26,ok id,1617635570,9
2026-06-29 22:55:56,start id_fixture,1617657080,
2026-06-29 22:55:57,ok id,1617657080,9
2026-06-29 22:56:15,start id_fixture,1617664284,
2026-06-29 22:56:16,ok id,1617664284,9
2026-06-29 22:57:14,start id_fixture,1617778664,
2026-06-29 22:57:14,ok id,1617778664,9
2026-06-29 22:57:26,start id_fixture,1617781250,
2026-06-29 22:57:27,ok id,1617781250,9
2026-06-29 22:57:38,start id_fixture,1617781250,
2026-06-29 22:57:40,ok id,1617781250,9
2026-06-29 22:58:10,start id_fixture,1617782419,
2026-06-29 22:58:11,ok id,1617782419,9
2026-06-29 22:59:08,start id_fixture,1617866872,
2026-06-29 22:59:09,ok id,1617866872,9
2026-06-29 22:59:33,start id_fixture,1618111759,
2026-06-29 22:59:33,ok id,1618111759,9
2026-06-29 23:00:11,start id_fixture,1618174870,
2026-06-29 23:00:12,ok id,1618174870,9
2026-06-29 23:00:33,start id_fixture,1618180987,
2026-06-29 23:00:34,ok id,1618180987,9
2026-06-29 23:00:50,start id_fixture,1618192264,
2026-06-29 23:00:51,ok id,1618192264,9
2026-06-29 23:01:23,start id_fixture,1618203065,
2026-06-29 23:01:24,ok id,1618203065,9
2026-06-29 23:02:09,start id_fixture,1618303019,
2026-06-29 23:02:10,ok id,1618303019,9
2026-06-29 23:02:28,start id_fixture,1618313207,
2026-06-29 23:02:29,ok id,1618313207,9
2026-06-29 23:02:50,start id_fixture,1618323348,
2026-06-29 23:02:51,ok id,1618323348,9
2026-06-29 23:03:15,start id_fixture,1618323271,
2026-06-29 23:03:16,ok id,1618323271,9
2026-06-29 23:03:33,start id_fixture,1618333067,
2026-06-29 23:03:34,ok id,1618333067,9
2026-06-29 23:04:08,start id_fixture,1618899374,
2026-06-29 23:04:09,ok id,1618899374,9
2026-06-29 23:04:40,start id_fixture,1618899376,
2026-06-29 23:04:41,ok id,1618899376,9
2026-06-29 23:04:56,start id_fixture,1618918948,
2026-06-29 23:04:57,ok id,1618918948,9
2026-06-29 23:05:28,start id_fixture,1618921190,
2026-06-29 23:05:30,ok id,1618921190,9
2026-06-29 23:05:44,start id_fixture,1618917122,
2026-06-29 23:05:45,ok id,1618917122,9
2026-06-29 23:06:19,start id_fixture,1618917121,
2026-06-29 23:06:20,ok id,1618917121,9
2026-06-29 23:06:42,start id_fixture,1618918947,
2026-06-29 23:06:43,ok id,1618918947,9
2026-06-29 23:07:03,start id_fixture,1618917123,
2026-06-29 23:07:04,ok id,1618917123,9
2026-06-29 23:07:19,start id_fixture,1618899375,
2026-06-29 23:07:20,ok id,1618899375,9
2026-06-29 23:07:58,start id_fixture,1618917120,
2026-06-29 23:07:59,ok id,1618917120,9
2026-06-29 23:08:33,start id_fixture,1619456915,
2026-06-29 23:08:34,ok id,1619456915,9
2026-06-29 23:09:10,start id_fixture,1619456920,
2026-06-29 23:09:11,ok id,1619456920,9
2026-06-29 23:09:24,start id_fixture,1619456923,
2026-06-29 23:09:26,ok id,1619456923,9
2026-06-29 23:09:36,start id_fixture,1619454455,
2026-06-29 23:09:37,ok id,1619454455,9
2026-06-29 23:09:57,start id_fixture,1619454349,
2026-06-29 23:09:58,ok id,1619454349,9
2026-06-29 23:10:29,start id_fixture,1619457700,
2026-06-29 23:10:30,ok id,1619457700,9
2026-06-29 23:10:42,start id_fixture,1619454457,
2026-06-29 23:10:43,ok id,1619454457,9
2026-06-29 23:11:15,start id_fixture,1619454458,
2026-06-29 23:11:16,ok id,1619454458,9
2026-06-29 23:11:31,start id_fixture,1619457701,
2026-06-29 23:11:32,ok id,1619457701,9
2026-06-29 23:11:55,start id_fixture,1619456922,
2026-06-29 23:11:56,ok id,1619456922,9
2026-06-29 23:12:24,start id_fixture,1620133498,
2026-06-29 23:12:26,ok id,1620133498,9
2026-06-29 23:12:53,start id_fixture,1620133509,
2026-06-29 23:12:54,ok id,1620133509,9
2026-06-29 23:13:18,start id_fixture,1619902579,
2026-06-29 23:13:19,ok id,1619902579,9
2026-06-29 23:13:56,start id_fixture,1619926442,
2026-06-29 23:13:57,ok id,1619926442,9
2026-06-29 23:14:13,start id_fixture,1619944566,
2026-06-29 23:14:14,ok id,1619944566,9
2026-06-29 23:14:28,start id_fixture,1619944619,
2026-06-29 23:14:29,ok id,1619944619,9
2026-06-29 23:14:43,start id_fixture,1619954237,
2026-06-29 23:14:45,ok id,1619954237,9
2026-06-29 23:15:47,start id_fixture,1620031268,
2026-06-29 23:15:48,ok id,1620031268,9
2026-06-29 23:15:59,start id_fixture,1620053250,
2026-06-29 23:16:00,ok id,1620053250,9
2026-06-29 23:16:16,start id_fixture,1620062730,
2026-06-29 23:16:17,ok id,1620062730,9
2026-06-29 23:16:32,start id_fixture,1620062805,
2026-06-29 23:16:33,ok id,1620062805,9
2026-06-29 23:16:59,start id_fixture,1620122243,
2026-06-29 23:17:00,ok id,1620122243,9
2026-06-29 23:17:26,start id_fixture,1620344977,
2026-06-29 23:17:27,ok id,1620344977,9
2026-06-29 23:18:00,start id_fixture,1620372750,
2026-06-29 23:18:01,ok id,1620372750,9
2026-06-29 23:18:21,start id_fixture,1620398969,
2026-06-29 23:18:22,ok id,1620398969,9
2026-06-29 23:18:41,start id_fixture,1620399036,
2026-06-29 23:18:42,ok id,1620399036,9
2026-06-29 23:19:00,start id_fixture,1620412274,
2026-06-29 23:19:02,ok id,1620412274,9
2026-06-29 23:19:32,start id_fixture,1620456694,
2026-06-29 23:19:33,ok id,1620456694,9
2026-06-29 23:19:43,start id_fixture,1620490471,
2026-06-29 23:19:44,ok id,1620490471,9
2026-06-29 23:20:03,start id_fixture,1620508341,
2026-06-29 23:20:04,ok id,1620508341,9
2026-06-29 23:20:39,start id_fixture,1620572859,
2026-06-29 23:20:40,ok id,1620572859,9
2026-06-29 23:21:17,start id_fixture,1620779434,
2026-06-29 23:21:18,ok id,1620779434,9
2026-06-29 23:22:28,start id_fixture,1620803279,
2026-06-29 23:22:29,ok id,1620803279,9
2026-06-29 23:22:39,start id_fixture,1620807751,
2026-06-29 23:22:40,ok id,1620807751,9
2026-06-29 23:22:52,start id_fixture,1620834846,
2026-06-29 23:22:53,ok id,1620834846,9
2026-06-29 23:23:05,start id_fixture,1620865477,
2026-06-29 23:23:06,ok id,1620865477,9
2026-06-29 23:23:34,start id_fixture,1620899232,
2026-06-29 23:23:35,ok id,1620899232,9
2026-06-29 23:23:48,start id_fixture,1620925982,
2026-06-29 23:23:49,ok id,1620925982,9
2026-06-29 23:24:04,start id_fixture,1620932879,
2026-06-29 23:24:06,ok id,1620932879,9
2026-06-29 23:24:19,start id_fixture,1620944130,
2026-06-29 23:24:21,ok id,1620944130,9
2026-06-29 23:24:47,start id_fixture,1620995932,
2026-06-29 23:24:48,ok id,1620995932,9
2026-06-29 23:25:10,start id_fixture,1621313350,
2026-06-29 23:25:11,ok id,1621313350,9
2026-06-29 23:25:41,start id_fixture,1621316249,
2026-06-29 23:25:42,ok id,1621316249,9
2026-06-29 23:25:55,start id_fixture,1621316246,
2026-06-29 23:25:56,ok id,1621316246,9
2026-06-29 23:26:09,start id_fixture,1621313351,
2026-06-29 23:26:10,ok id,1621313351,9
2026-06-29 23:26:25,start id_fixture,1621313349,
2026-06-29 23:26:26,ok id,1621313349,9
2026-06-29 23:27:13,start id_fixture,1621313348,
2026-06-29 23:27:14,ok id,1621313348,9
2026-06-29 23:27:25,start id_fixture,1621317170,
2026-06-29 23:27:26,ok id,1621317170,9
2026-06-29 23:27:37,start id_fixture,1621317169,
2026-06-29 23:27:38,ok id,1621317169,9
2026-06-29 23:27:50,start id_fixture,1621316248,
2026-06-29 23:27:51,ok id,1621316248,9
2026-06-29 23:28:11,start id_fixture,1621316247,
2026-06-29 23:28:12,ok id,1621316247,9
2026-06-29 23:28:55,start id_fixture,1621596141,
2026-06-29 23:28:56,ok id,1621596141,9
2026-06-29 23:29:55,start id_fixture,1621597957,
2026-06-29 23:29:56,ok id,1621597957,9
2026-06-29 23:30:13,start id_fixture,1621596140,
2026-06-29 23:30:14,ok id,1621596140,9
2026-06-29 23:30:48,start id_fixture,1621597958,
2026-06-29 23:30:49,ok id,1621597958,9
2026-06-29 23:31:04,start id_fixture,1621596139,
2026-06-29 23:31:05,ok id,1621596139,9
2026-06-29 23:31:38,start id_fixture,1621597126,
2026-06-29 23:31:38,ok id,1621597126,9
2026-06-29 23:31:54,start id_fixture,1621596138,
2026-06-29 23:31:55,ok id,1621596138,9
2026-06-29 23:32:23,start id_fixture,1621597959,
2026-06-29 23:32:24,ok id,1621597959,9
2026-06-29 23:33:02,start id_fixture,1621901912,
2026-06-29 23:33:03,ok id,1621901912,9
2026-06-29 23:33:36,start id_fixture,1621916480,
2026-06-29 23:33:37,ok id,1621916480,9
2026-06-29 23:33:51,start id_fixture,1621931820,
2026-06-29 23:33:52,ok id,1621931820,9
2026-06-29 23:34:08,start id_fixture,1621935913,
2026-06-29 23:34:09,ok id,1621935913,9
2026-06-29 23:34:24,start id_fixture,1621931717,
2026-06-29 23:34:25,ok id,1621931717,9
2026-06-29 23:35:25,start id_fixture,1621960219,
2026-06-29 23:35:26,ok id,1621960219,9
2026-06-29 23:37:07,start id_fixture,1621976202,
2026-06-29 23:37:08,ok id,1621976202,9
2026-06-29 23:37:49,start id_fixture,1621983500,
2026-06-29 23:37:50,ok id,1621983500,9
2026-06-29 23:38:03,start id_fixture,1621990798,
2026-06-29 23:38:04,ok id,1621990798,9
2026-06-29 23:39:03,start id_fixture,1622012901,
2026-06-29 23:39:04,ok id,1622012901,9
2026-06-29 23:40:21,start id_fixture,1622212334,
2026-06-29 23:40:22,ok id,1622212334,9
2026-06-29 23:42:39,start id_fixture,1622221914,
2026-06-29 23:42:40,ok id,1622221914,9
2026-06-29 23:42:59,start id_fixture,1622221787,
2026-06-29 23:43:00,ok id,1622221787,9
2026-06-29 23:43:22,start id_fixture,1622212332,
2026-06-29 23:43:23,ok id,1622212332,9
2026-06-29 23:43:43,start id_fixture,1622221789,
2026-06-29 23:43:44,ok id,1622221789,9
2026-06-29 23:45:16,start id_fixture,1622221788,
2026-06-29 23:45:17,ok id,1622221788,9
2026-06-29 23:45:52,start id_fixture,1622230156,
2026-06-29 23:45:53,ok id,1622230156,9
2026-06-29 23:46:05,start id_fixture,1622236053,
2026-06-29 23:46:06,ok id,1622236053,9
2026-06-29 23:46:24,start id_fixture,1622239604,
2026-06-29 23:46:25,ok id,1622239604,9
2026-06-30 14:13:42,start id_fixture,1622272754,
2026-06-30 14:13:43,ok id,1622272754,9
2026-06-30 14:14:16,start id_fixture,1622449356,
2026-06-30 14:14:16,ok id,1622449356,9
2026-06-30 14:16:06,start id_fixture,1622462798,
2026-06-30 14:16:07,ok id,1622462798,9
2026-06-30 14:16:29,start id_fixture,1622495252,
2026-06-30 14:16:30,ok id,1622495252,9
2026-06-30 14:16:43,start id_fixture,1622502497,
2026-06-30 14:16:43,ok id,1622502497,9
2026-06-30 14:17:17,start id_fixture,1622515784,
2026-06-30 14:17:18,ok id,1622515784,9
2026-06-30 14:17:58,start id_fixture,1622543784,
2026-06-30 14:17:59,ok id,1622543784,9
2026-06-30 14:18:26,start id_fixture,1622571062,
2026-06-30 14:18:27,ok id,1622571062,9
2026-06-30 14:19:03,start id_fixture,1622572382,
2026-06-30 14:19:04,ok id,1622572382,9
2026-06-30 14:19:51,start id_fixture,1622578502,
2026-06-30 14:19:52,ok id,1622578502,9
2026-06-30 14:20:25,start id_fixture,1622626398,
2026-06-30 14:20:26,ok id,1622626398,9
2026-06-30 14:20:58,start id_fixture,1622825261,
2026-06-30 14:20:59,ok id,1622825261,9
2026-06-30 14:21:32,start id_fixture,1622865088,
2026-06-30 14:21:33,ok id,1622865088,9
2026-06-30 14:21:51,start id_fixture,1622895166,
2026-06-30 14:21:52,ok id,1622895166,9
2026-06-30 14:23:38,start id_fixture,1622945707,
2026-06-30 14:23:38,ok id,1622945707,9
2026-06-30 14:23:53,start id_fixture,1622959886,
2026-06-30 14:23:54,ok id,1622959886,9
2026-06-30 14:24:05,start id_fixture,1622872763,
2026-06-30 14:24:06,ok id,1622872763,9
2026-06-30 14:24:21,start id_fixture,1622968249,
2026-06-30 14:24:22,ok id,1622968249,9
2026-06-30 14:24:36,start id_fixture,1622978206,
2026-06-30 14:24:36,ok id,1622978206,9
2026-06-30 14:25:14,start id_fixture,1622971956,
2026-06-30 14:25:15,ok id,1622971956,9
2026-06-30 14:25:58,start id_fixture,1623234545,
2026-06-30 14:25:59,ok id,1623234545,9
2026-06-30 14:26:40,start id_fixture,1623269474,
2026-06-30 14:26:41,ok id,1623269474,9
2026-06-30 14:27:00,start id_fixture,1623385133,
2026-06-30 14:27:01,ok id,1623385133,9
2026-06-30 14:27:16,start id_fixture,1623277593,
2026-06-30 14:27:17,ok id,1623277593,9
2026-06-30 14:27:30,start id_fixture,1623307612,
2026-06-30 14:27:31,ok id,1623307612,9
2026-06-30 14:28:14,start id_fixture,1623356570,
2026-06-30 14:28:15,ok id,1623356570,9
2026-06-30 14:28:38,start id_fixture,1623293984,
2026-06-30 14:28:39,ok id,1623293984,9
2026-06-30 14:28:51,start id_fixture,1623394774,
2026-06-30 14:28:51,ok id,1623394774,9
2026-06-30 14:29:02,start id_fixture,1623396192,
2026-06-30 14:29:03,ok id,1623396192,9
2026-06-30 14:29:34,start id_fixture,1623441829,
2026-06-30 14:29:35,ok id,1623441829,9
2026-06-30 14:30:19,start id_fixture,1620500683,
2026-06-30 14:30:20,ok id,1620500683,9
2026-06-30 14:30:46,start id_fixture,1623660043,
2026-06-30 14:30:47,ok id,1623660043,9
2026-06-30 14:31:24,start id_fixture,1623687827,
2026-06-30 14:31:25,ok id,1623687827,9
2026-06-30 14:31:37,start id_fixture,1623703066,
2026-06-30 14:31:38,ok id,1623703066,9
2026-06-30 14:31:53,start id_fixture,1623723139,
2026-06-30 14:31:54,ok id,1623723139,9
2026-06-30 14:32:22,start id_fixture,1623745549,
2026-06-30 14:32:23,ok id,1623745549,9
2026-06-30 14:33:16,start id_fixture,1623793861,
2026-06-30 14:33:17,ok id,1623793861,9
2026-06-30 14:33:34,start id_fixture,1623808648,
2026-06-30 14:33:35,ok id,1623808648,9
2026-06-30 14:33:46,start id_fixture,1623817159,
2026-06-30 14:33:47,ok id,1623817159,9
2026-06-30 14:34:06,start id_fixture,1623830358,
2026-06-30 14:34:07,ok id,1623830358,9
2026-06-30 14:34:38,start id_fixture,1623874427,
2026-06-30 14:34:39,ok id,1623874427,9
2026-06-30 14:47:54,start id_fixture,1624088587,
2026-06-30 14:47:55,ok id,1624088587,9
2026-06-30 14:48:50,start id_fixture,1624098179,
2026-06-30 14:48:50,ok id,1624098179,9
2026-06-30 14:49:05,start id_fixture,1624243528,
2026-06-30 14:49:06,ok id,1624243528,9
2026-06-30 14:49:18,start id_fixture,1624128272,
2026-06-30 14:49:19,ok id,1624128272,9
2026-06-30 14:49:32,start id_fixture,1624176693,
2026-06-30 14:49:33,ok id,1624176693,9
