match_id,match_date,home_team,away_team,ps_id,fid,userbet_home,userbet_away,slug,lineups_url
13319,2025-04-05,Werder Bremen,Ein Frankfurt,1606360707,21226219,Werder Bremen,Eintracht Frankfurt,bundesliga-werder_bremen-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-eintracht_frankfurt/21226219/
13318,2025-04-05,RB Leipzig,Hoffenheim,1606360706,21226218,RB Leipzig,Hoffenheim,bundesliga-rb_leipzig-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-hoffenheim/21226218/
13317,2025-04-05,Mainz,Holstein Kiel,1606348706,21226217,Mainz,Holstein Kiel,bundesliga-mainz-holstein_kiel,https://userbet.info/lineups_fixture/bundesliga-mainz-holstein_kiel/21226217/
13315,2025-04-05,Freiburg,Dortmund,1606363174,21226215,Freiburg,Dortmund (Ger),bundesliga-freiburg-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-freiburg-dortmund_ger/21226215/
13320,2025-04-06,St Pauli,M'gladbach,1606363176,21227574,St. Pauli (Ger),B. Monchengladbach,bundesliga-st._pauli_ger-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-st._pauli_ger-b._monchengladbach/21227574/
13321,2025-04-06,Union Berlin,Wolfsburg,1606348707,21227575,Union Berlin,Wolfsburg,bundesliga-union_berlin-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-union_berlin-wolfsburg/21227575/
13322,2025-04-11,Wolfsburg,RB Leipzig,1606931369,21229656,Wolfsburg,RB Leipzig,bundesliga-wolfsburg-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-rb_leipzig/21229656/
13326,2025-04-12,Leverkusen,Union Berlin,1606927631,21230769,Bayer Leverkusen (Ger),Union Berlin,bundesliga-bayer_leverkusen_ger-union_berlin,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-union_berlin/21230769/
13325,2025-04-12,Holstein Kiel,St Pauli,1606930994,21230768,Holstein Kiel,St. Pauli (Ger),bundesliga-holstein_kiel-st._pauli_ger,https://userbet.info/lineups_fixture/bundesliga-holstein_kiel-st._pauli_ger/21230768/
13324,2025-04-12,Hoffenheim,Mainz,1606927565,21230767,Hoffenheim,Mainz,bundesliga-hoffenheim-mainz,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-mainz/21230767/
13328,2025-04-12,Bayern Munich,Dortmund,1606927632,21230771,Bayern Munich,Dortmund (Ger),bundesliga-bayern_munich-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-dortmund_ger/21230771/
13327,2025-04-12,M'gladbach,Freiburg,1606931370,21230770,B. Monchengladbach,Freiburg,bundesliga-b._monchengladbach-freiburg,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-freiburg/21230770/
13323,2025-04-12,Bochum,Augsburg,1606930993,21230766,Bochum,Augsburg,bundesliga-bochum-augsburg,https://userbet.info/lineups_fixture/bundesliga-bochum-augsburg/21230766/
13330,2025-04-13,Ein Frankfurt,Heidenheim,1606930992,21232179,Eintracht Frankfurt,Heidenheim (Ger),bundesliga-eintracht_frankfurt-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-heidenheim_ger/21232179/
13329,2025-04-13,Stuttgart,Werder Bremen,1606927630,21232178,Stuttgart,Werder Bremen,bundesliga-stuttgart-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-stuttgart-werder_bremen/21232178/
13335,2025-04-19,Werder Bremen,Bochum,1607248111,21235588,Werder Bremen,Bochum,bundesliga-werder_bremen-bochum,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-bochum/21235588/
13331,2025-04-19,Freiburg,Hoffenheim,1607248110,21235589,Freiburg,Hoffenheim,bundesliga-freiburg-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-freiburg-hoffenheim/21235589/
13333,2025-04-19,Mainz,Wolfsburg,1607248114,21235591,Mainz,Wolfsburg,bundesliga-mainz-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-mainz-wolfsburg/21235591/
13332,2025-04-19,Heidenheim,Bayern Munich,1607248280,21235590,Heidenheim (Ger),Bayern Munich,bundesliga-heidenheim_ger-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-bayern_munich/21235590/
13334,2025-04-19,RB Leipzig,Holstein Kiel,1607248113,21235592,RB Leipzig,Holstein Kiel,bundesliga-rb_leipzig-holstein_kiel,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-holstein_kiel/21235592/
13336,2025-04-19,Union Berlin,Stuttgart,1607263646,21235593,Union Berlin,Stuttgart,bundesliga-union_berlin-stuttgart,https://userbet.info/lineups_fixture/bundesliga-union_berlin-stuttgart/21235593/
13338,2025-04-20,Dortmund,M'gladbach,1607347043,21236610,Dortmund (Ger),B. Monchengladbach,bundesliga-dortmund_ger-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-b._monchengladbach/21236610/
13337,2025-04-20,Augsburg,Ein Frankfurt,1607339491,21236609,Augsburg,Eintracht Frankfurt,bundesliga-augsburg-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-augsburg-eintracht_frankfurt/21236609/
13339,2025-04-20,St Pauli,Leverkusen,1607352793,21236611,St. Pauli (Ger),Bayer Leverkusen (Ger),bundesliga-st._pauli_ger-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-st._pauli_ger-bayer_leverkusen_ger/21236611/
13340,2025-04-25,Stuttgart,Heidenheim,1607659210,21238561,Stuttgart,Heidenheim (Ger),bundesliga-stuttgart-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-stuttgart-heidenheim_ger/21238561/
13343,2025-04-26,Holstein Kiel,M'gladbach,1607709100,21239621,Holstein Kiel,B. Monchengladbach,bundesliga-holstein_kiel-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-holstein_kiel-b._monchengladbach/21239621/
13346,2025-04-26,Ein Frankfurt,RB Leipzig,1607733432,21239624,Eintracht Frankfurt,RB Leipzig,bundesliga-eintracht_frankfurt-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-rb_leipzig/21239624/
13341,2025-04-26,Bayern Munich,Mainz,1607709101,21239619,Bayern Munich,Mainz,bundesliga-bayern_munich-mainz,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-mainz/21239619/
13345,2025-04-26,Wolfsburg,Freiburg,1607707242,21239623,Wolfsburg,Freiburg,bundesliga-wolfsburg-freiburg,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-freiburg/21239623/
13344,2025-04-26,Leverkusen,Augsburg,1607707239,21239622,Bayer Leverkusen (Ger),Augsburg,bundesliga-bayer_leverkusen_ger-augsburg,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-augsburg/21239622/
13342,2025-04-26,Hoffenheim,Dortmund,1607709102,21239620,Hoffenheim,Dortmund (Ger),bundesliga-hoffenheim-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-dortmund_ger/21239620/
13347,2025-04-27,Bochum,Union Berlin,1607811556,22228126,Bochum,Union Berlin,bundesliga-bochum-union_berlin,https://userbet.info/lineups_fixture/bundesliga-bochum-union_berlin/22228126/
13348,2025-04-27,Werder Bremen,St Pauli,1607707241,22228127,Werder Bremen,St. Pauli (Ger),bundesliga-werder_bremen-st._pauli_ger,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-st._pauli_ger/22228127/
13349,2025-05-02,Heidenheim,Bochum,1608130358,25581100,Heidenheim (Ger),Bochum,bundesliga-heidenheim_ger-bochum,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-bochum/25581100/
13354,2025-05-03,Dortmund,Wolfsburg,1608187623,26597761,Dortmund (Ger),Wolfsburg,bundesliga-dortmund_ger-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-wolfsburg/26597761/
13353,2025-05-03,Union Berlin,Werder Bremen,1608175343,26597760,Union Berlin,Werder Bremen,bundesliga-union_berlin-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-union_berlin-werder_bremen/26597760/
13352,2025-05-03,St Pauli,Stuttgart,1608175345,26597759,St. Pauli (Ger),Stuttgart,bundesliga-st._pauli_ger-stuttgart,https://userbet.info/lineups_fixture/bundesliga-st._pauli_ger-stuttgart/26597759/
13351,2025-05-03,RB Leipzig,Bayern Munich,1608175342,26597758,RB Leipzig,Bayern Munich,bundesliga-rb_leipzig-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-bayern_munich/26597758/
13350,2025-05-03,M'gladbach,Hoffenheim,1608177653,26597757,B. Monchengladbach,Hoffenheim,bundesliga-b._monchengladbach-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-hoffenheim/26597757/
13355,2025-05-04,Augsburg,Holstein Kiel,1608269321,27957498,Augsburg,Holstein Kiel,bundesliga-augsburg-holstein_kiel,https://userbet.info/lineups_fixture/bundesliga-augsburg-holstein_kiel/27957498/
13357,2025-05-04,Mainz,Ein Frankfurt,1608284882,27957500,Mainz,Eintracht Frankfurt,bundesliga-mainz-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-mainz-eintracht_frankfurt/27957500/
13356,2025-05-04,Freiburg,Leverkusen,1608278106,27957499,Freiburg,Bayer Leverkusen (Ger),bundesliga-freiburg-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-freiburg-bayer_leverkusen_ger/27957499/
13358,2025-05-09,Wolfsburg,Hoffenheim,1608588566,31718480,Wolfsburg,Hoffenheim,bundesliga-wolfsburg-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-hoffenheim/31718480/
13360,2025-05-10,Holstein Kiel,Freiburg,1608638799,32711152,Holstein Kiel,Freiburg,bundesliga-holstein_kiel-freiburg,https://userbet.info/lineups_fixture/bundesliga-holstein_kiel-freiburg/32711152/
13363,2025-05-10,Bayern Munich,M'gladbach,1608650365,32711154,Bayern Munich,B. Monchengladbach,bundesliga-bayern_munich-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-b._monchengladbach/32711154/
13362,2025-05-10,Werder Bremen,RB Leipzig,1608635045,32711151,Werder Bremen,RB Leipzig,bundesliga-werder_bremen-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-rb_leipzig/32711151/
13361,2025-05-10,Union Berlin,Heidenheim,1608638798,32711153,Union Berlin,Heidenheim (Ger),bundesliga-union_berlin-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-union_berlin-heidenheim_ger/32711153/
13359,2025-05-10,Bochum,Mainz,1608635044,32711150,Bochum,Mainz,bundesliga-bochum-mainz,https://userbet.info/lineups_fixture/bundesliga-bochum-mainz/32711150/
13364,2025-05-11,Leverkusen,Dortmund,1608732050,34022567,Bayer Leverkusen (Ger),Dortmund (Ger),bundesliga-bayer_leverkusen_ger-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-dortmund_ger/34022567/
13366,2025-05-11,Stuttgart,Augsburg,1608744840,34022569,Stuttgart,Augsburg,bundesliga-stuttgart-augsburg,https://userbet.info/lineups_fixture/bundesliga-stuttgart-augsburg/34022569/
13365,2025-05-11,Ein Frankfurt,St Pauli,1608737155,34022568,Eintracht Frankfurt,St. Pauli (Ger),bundesliga-eintracht_frankfurt-st._pauli_ger,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-st._pauli_ger/34022568/
13371,2025-05-17,Hoffenheim,Bayern Munich,1609073131,38442940,Hoffenheim,Bayern Munich,bundesliga-hoffenheim-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-bayern_munich/38442940/
13374,2025-05-17,RB Leipzig,Stuttgart,1609066950,38442943,RB Leipzig,Stuttgart,bundesliga-rb_leipzig-stuttgart,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-stuttgart/38442943/
13373,2025-05-17,M'gladbach,Wolfsburg,1609073132,38442942,B. Monchengladbach,Wolfsburg,bundesliga-b._monchengladbach-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-wolfsburg/38442942/
13372,2025-05-17,Mainz,Leverkusen,1609073133,38442941,Mainz,Bayer Leverkusen (Ger),bundesliga-mainz-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-mainz-bayer_leverkusen_ger/38442941/
13367,2025-05-17,Augsburg,Union Berlin,1609059030,38442936,Augsburg,Union Berlin,bundesliga-augsburg-union_berlin,https://userbet.info/lineups_fixture/bundesliga-augsburg-union_berlin/38442936/
13368,2025-05-17,Dortmund,Holstein Kiel,1609059031,38442937,Dortmund (Ger),Holstein Kiel,bundesliga-dortmund_ger-holstein_kiel,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-holstein_kiel/38442937/
13375,2025-05-17,St Pauli,Bochum,1609066949,38442944,St. Pauli (Ger),Bochum,bundesliga-st._pauli_ger-bochum,https://userbet.info/lineups_fixture/bundesliga-st._pauli_ger-bochum/38442944/
13370,2025-05-17,Heidenheim,Werder Bremen,1609073130,38442939,Heidenheim (Ger),Werder Bremen,bundesliga-heidenheim_ger-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-werder_bremen/38442939/
13369,2025-05-17,Freiburg,Ein Frankfurt,1609073129,38442938,Freiburg,Eintracht Frankfurt,bundesliga-freiburg-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-freiburg-eintracht_frankfurt/38442938/
