match_id,match_date,home_team,away_team,ps_id,fid,userbet_home,userbet_away,slug,lineups_url
15153,2023-09-02,Stuttgart,Freiburg,1577994368,328764,Stuttgart,Freiburg,bundesliga-stuttgart-freiburg,https://userbet.info/lineups_fixture/bundesliga-stuttgart-freiburg/328764/
15154,2023-09-02,Werder Bremen,Mainz,1577994102,328761,Werder Bremen,Mainz,bundesliga-werder_bremen-mainz,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-mainz/328761/
15156,2023-09-03,Ein Frankfurt,FC Koln,1578049599,329960,Eintracht Frankfurt,FC Koln,bundesliga-eintracht_frankfurt-fc_koln,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-fc_koln/329960/
15157,2023-09-03,Union Berlin,RB Leipzig,1578059346,329961,Union Berlin,RB Leipzig,bundesliga-union_berlin-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-union_berlin-rb_leipzig/329961/
15158,2023-09-15,Bayern Munich,Leverkusen,1578642066,335755,Bayern Munich,Bayer Leverkusen (Ger),bundesliga-bayern_munich-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-bayer_leverkusen_ger/335755/
15159,2023-09-16,FC Koln,Hoffenheim,1578691103,336766,FC Koln,Hoffenheim,bundesliga-fc_koln-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-fc_koln-hoffenheim/336766/
15160,2023-09-16,Freiburg,Dortmund,1578690567,336767,Freiburg,Dortmund (Ger),bundesliga-freiburg-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-freiburg-dortmund_ger/336767/
15161,2023-09-16,Mainz,Stuttgart,1578690837,336768,Mainz,Stuttgart,bundesliga-mainz-stuttgart,https://userbet.info/lineups_fixture/bundesliga-mainz-stuttgart/336768/
15162,2023-09-16,RB Leipzig,Augsburg,1578691369,336769,RB Leipzig,Augsburg,bundesliga-rb_leipzig-augsburg,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-augsburg/336769/
15163,2023-09-16,Wolfsburg,Union Berlin,1578691636,336770,Wolfsburg,Union Berlin,bundesliga-wolfsburg-union_berlin,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-union_berlin/336770/
15164,2023-09-16,Bochum,Ein Frankfurt,1578707228,336771,Bochum,Eintracht Frankfurt,bundesliga-bochum-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-bochum-eintracht_frankfurt/336771/
15165,2023-09-17,Heidenheim,Werder Bremen,1578770300,338106,Heidenheim (Ger),Werder Bremen,bundesliga-heidenheim_ger-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-werder_bremen/338106/
15166,2023-09-17,Darmstadt,M'gladbach,1578776489,338107,Darmstadt (Ger),B. Monchengladbach,bundesliga-darmstadt_ger-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-darmstadt_ger-b._monchengladbach/338107/
15167,2023-09-22,Stuttgart,Darmstadt,1579108222,340493,Stuttgart,Darmstadt (Ger),bundesliga-stuttgart-darmstadt_ger,https://userbet.info/lineups_fixture/bundesliga-stuttgart-darmstadt_ger/340493/
15168,2023-09-23,Augsburg,Mainz,1579154535,341404,Augsburg,Mainz,bundesliga-augsburg-mainz,https://userbet.info/lineups_fixture/bundesliga-augsburg-mainz/341404/
15169,2023-09-23,Bayern Munich,Bochum,1579154803,341405,Bayern Munich,Bochum,bundesliga-bayern_munich-bochum,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-bochum/341405/
15170,2023-09-23,Dortmund,Wolfsburg,1579153737,341406,Dortmund (Ger),Wolfsburg,bundesliga-dortmund_ger-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-wolfsburg/341406/
15171,2023-09-23,M'gladbach,RB Leipzig,1579154003,341407,B. Monchengladbach,RB Leipzig,bundesliga-b._monchengladbach-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-rb_leipzig/341407/
15172,2023-09-23,Union Berlin,Hoffenheim,1579154269,341408,Union Berlin,Hoffenheim,bundesliga-union_berlin-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-union_berlin-hoffenheim/341408/
15173,2023-09-23,Werder Bremen,FC Koln,1579169038,341409,Werder Bremen,FC Koln,bundesliga-werder_bremen-fc_koln,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-fc_koln/341409/
15175,2023-09-24,Ein Frankfurt,Freiburg,1579239948,342735,Eintracht Frankfurt,Freiburg,bundesliga-eintracht_frankfurt-freiburg,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-freiburg/342735/
15174,2023-09-24,Leverkusen,Heidenheim,1579231125,342734,Bayer Leverkusen (Ger),Heidenheim (Ger),bundesliga-bayer_leverkusen_ger-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-heidenheim_ger/342734/
15176,2023-09-29,Hoffenheim,Dortmund,1579563945,345064,Hoffenheim,Dortmund (Ger),bundesliga-hoffenheim-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-dortmund_ger/345064/
15178,2023-09-30,FC Koln,Stuttgart,1579615907,346013,FC Koln,Stuttgart,bundesliga-fc_koln-stuttgart,https://userbet.info/lineups_fixture/bundesliga-fc_koln-stuttgart/346013/
15179,2023-09-30,Heidenheim,Union Berlin,1579616440,346014,Heidenheim (Ger),Union Berlin,bundesliga-heidenheim_ger-union_berlin,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-union_berlin/346014/
15180,2023-09-30,Mainz,Leverkusen,1579615375,346015,Mainz,Bayer Leverkusen (Ger),bundesliga-mainz-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-mainz-bayer_leverkusen_ger/346015/
15182,2023-09-30,RB Leipzig,Bayern Munich,1579630011,346017,RB Leipzig,Bayern Munich,bundesliga-rb_leipzig-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-bayern_munich/346017/
15181,2023-09-30,Wolfsburg,Ein Frankfurt,1579615641,346016,Wolfsburg,Eintracht Frankfurt,bundesliga-wolfsburg-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-eintracht_frankfurt/346016/
15177,2023-09-30,Bochum,M'gladbach,1579616173,346012,Bochum,B. Monchengladbach,bundesliga-bochum-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-bochum-b._monchengladbach/346012/
15184,2023-10-01,Freiburg,Augsburg,1579702160,347384,Freiburg,Augsburg,bundesliga-freiburg-augsburg,https://userbet.info/lineups_fixture/bundesliga-freiburg-augsburg/347384/
15183,2023-10-01,Darmstadt,Werder Bremen,1579696642,347383,Darmstadt (Ger),Werder Bremen,bundesliga-darmstadt_ger-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-darmstadt_ger-werder_bremen/347383/
15185,2023-10-06,M'gladbach,Mainz,1579999461,349620,B. Monchengladbach,Mainz,bundesliga-b._monchengladbach-mainz,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-mainz/349620/
15186,2023-10-07,Augsburg,Darmstadt,1580034961,350529,Augsburg,Darmstadt (Ger),bundesliga-augsburg-darmstadt_ger,https://userbet.info/lineups_fixture/bundesliga-augsburg-darmstadt_ger/350529/
15187,2023-10-07,Dortmund,Union Berlin,1580034163,350530,Dortmund (Ger),Union Berlin,bundesliga-dortmund_ger-union_berlin,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-union_berlin/350530/
15188,2023-10-07,RB Leipzig,Bochum,1580034429,350531,RB Leipzig,Bochum,bundesliga-rb_leipzig-bochum,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-bochum/350531/
15189,2023-10-07,Stuttgart,Wolfsburg,1580034695,350532,Stuttgart,Wolfsburg,bundesliga-stuttgart-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-stuttgart-wolfsburg/350532/
15190,2023-10-07,Werder Bremen,Hoffenheim,1580047389,350533,Werder Bremen,Hoffenheim,bundesliga-werder_bremen-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-hoffenheim/350533/
15192,2023-10-08,Bayern Munich,Freiburg,1580096655,351897,Bayern Munich,Freiburg,bundesliga-bayern_munich-freiburg,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-freiburg/351897/
15193,2023-10-08,Ein Frankfurt,Heidenheim,1580101958,351898,Eintracht Frankfurt,Heidenheim (Ger),bundesliga-eintracht_frankfurt-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-heidenheim_ger/351898/
15191,2023-10-08,Leverkusen,FC Koln,1580089304,351896,Bayer Leverkusen (Ger),FC Koln,bundesliga-bayer_leverkusen_ger-fc_koln,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-fc_koln/351896/
15194,2023-10-20,Dortmund,Werder Bremen,1580571303,357148,Dortmund (Ger),Werder Bremen,bundesliga-dortmund_ger-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-werder_bremen/357148/
15196,2023-10-21,Freiburg,Bochum,1580615686,358097,Freiburg,Bochum,bundesliga-freiburg-bochum,https://userbet.info/lineups_fixture/bundesliga-freiburg-bochum/358097/
15197,2023-10-21,Hoffenheim,Ein Frankfurt,1580614879,358098,Hoffenheim,Eintracht Frankfurt,bundesliga-hoffenheim-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-eintracht_frankfurt/358098/
15200,2023-10-21,Mainz,Bayern Munich,1580629247,358101,Mainz,Bayern Munich,bundesliga-mainz-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-mainz-bayern_munich/358101/
15198,2023-10-21,Union Berlin,Stuttgart,1580615145,358099,Union Berlin,Stuttgart,bundesliga-union_berlin-stuttgart,https://userbet.info/lineups_fixture/bundesliga-union_berlin-stuttgart/358099/
15199,2023-10-21,Wolfsburg,Leverkusen,1580615417,358100,Wolfsburg,Bayer Leverkusen (Ger),bundesliga-wolfsburg-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-bayer_leverkusen_ger/358100/
15195,2023-10-21,Darmstadt,RB Leipzig,1580615952,358096,Darmstadt (Ger),RB Leipzig,bundesliga-darmstadt_ger-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-darmstadt_ger-rb_leipzig/358096/
15201,2023-10-22,FC Koln,M'gladbach,1580691356,359330,FC Koln,B. Monchengladbach,bundesliga-fc_koln-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-fc_koln-b._monchengladbach/359330/
15202,2023-10-22,Heidenheim,Augsburg,1580696521,359331,Heidenheim (Ger),Augsburg,bundesliga-heidenheim_ger-augsburg,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-augsburg/359331/
15203,2023-10-27,Bochum,Mainz,1581005173,361436,Bochum,Mainz,bundesliga-bochum-mainz,https://userbet.info/lineups_fixture/bundesliga-bochum-mainz/361436/
15204,2023-10-28,Augsburg,Wolfsburg,1581050824,362239,Augsburg,Wolfsburg,bundesliga-augsburg-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-augsburg-wolfsburg/362239/
15205,2023-10-28,Bayern Munich,Darmstadt,1581051357,362240,Bayern Munich,Darmstadt (Ger),bundesliga-bayern_munich-darmstadt_ger,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-darmstadt_ger/362240/
15206,2023-10-28,M'gladbach,Heidenheim,1581051623,362242,B. Monchengladbach,Heidenheim (Ger),bundesliga-b._monchengladbach-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-heidenheim_ger/362242/
15209,2023-10-28,RB Leipzig,FC Koln,1581065652,362244,RB Leipzig,FC Koln,bundesliga-rb_leipzig-fc_koln,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-fc_koln/362244/
15207,2023-10-28,Stuttgart,Hoffenheim,1581050558,362243,Stuttgart,Hoffenheim,bundesliga-stuttgart-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-stuttgart-hoffenheim/362243/
15208,2023-10-28,Werder Bremen,Union Berlin,1581051090,362241,Werder Bremen,Union Berlin,bundesliga-werder_bremen-union_berlin,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-union_berlin/362241/
15210,2023-10-29,Ein Frankfurt,Dortmund,1581126358,363533,Eintracht Frankfurt,Dortmund (Ger),bundesliga-eintracht_frankfurt-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-dortmund_ger/363533/
15211,2023-10-29,Leverkusen,Freiburg,1581133968,363534,Bayer Leverkusen (Ger),Freiburg,bundesliga-bayer_leverkusen_ger-freiburg,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-freiburg/363534/
15212,2023-11-03,Darmstadt,Bochum,1581428073,365748,Darmstadt (Ger),Bochum,bundesliga-darmstadt_ger-bochum,https://userbet.info/lineups_fixture/bundesliga-darmstadt_ger-bochum/365748/
15218,2023-11-04,Dortmund,Bayern Munich,1581482094,366558,Dortmund (Ger),Bayern Munich,bundesliga-dortmund_ger-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-bayern_munich/366558/
15213,2023-11-04,FC Koln,Augsburg,1581468983,366553,FC Koln,Augsburg,bundesliga-fc_koln-augsburg,https://userbet.info/lineups_fixture/bundesliga-fc_koln-augsburg/366553/
15214,2023-11-04,Freiburg,M'gladbach,1581468185,366554,Freiburg,B. Monchengladbach,bundesliga-freiburg-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-freiburg-b._monchengladbach/366554/
15215,2023-11-04,Hoffenheim,Leverkusen,1581469249,366555,Hoffenheim,Bayer Leverkusen (Ger),bundesliga-hoffenheim-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-bayer_leverkusen_ger/366555/
15216,2023-11-04,Mainz,RB Leipzig,1581468717,366556,Mainz,RB Leipzig,bundesliga-mainz-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-mainz-rb_leipzig/366556/
15217,2023-11-04,Union Berlin,Ein Frankfurt,1581468451,366557,Union Berlin,Eintracht Frankfurt,bundesliga-union_berlin-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-union_berlin-eintracht_frankfurt/366557/
15220,2023-11-05,Heidenheim,Stuttgart,1581543043,367759,Heidenheim (Ger),Stuttgart,bundesliga-heidenheim_ger-stuttgart,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-stuttgart/367759/
15219,2023-11-05,Wolfsburg,Werder Bremen,1581536232,367758,Wolfsburg,Werder Bremen,bundesliga-wolfsburg-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-werder_bremen/367758/
15221,2023-11-10,M'gladbach,Wolfsburg,1581843774,369709,B. Monchengladbach,Wolfsburg,bundesliga-b._monchengladbach-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-wolfsburg/369709/
15222,2023-11-11,Augsburg,Hoffenheim,1581880470,370504,Augsburg,Hoffenheim,bundesliga-augsburg-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-augsburg-hoffenheim/370504/
15223,2023-11-11,Bayern Munich,Heidenheim,1581880737,370505,Bayern Munich,Heidenheim (Ger),bundesliga-bayern_munich-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-heidenheim_ger/370505/
15225,2023-11-11,Stuttgart,Dortmund,1581880203,370507,Stuttgart,Dortmund (Ger),bundesliga-stuttgart-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-stuttgart-dortmund_ger/370507/
15226,2023-11-11,Bochum,FC Koln,1581892280,370508,Bochum,FC Koln,bundesliga-bochum-fc_koln,https://userbet.info/lineups_fixture/bundesliga-bochum-fc_koln/370508/
15224,2023-11-11,Darmstadt,Mainz,1581881003,370506,Darmstadt (Ger),Mainz,bundesliga-darmstadt_ger-mainz,https://userbet.info/lineups_fixture/bundesliga-darmstadt_ger-mainz/370506/
15227,2023-11-12,Leverkusen,Union Berlin,1581940546,371725,Bayer Leverkusen (Ger),Union Berlin,bundesliga-bayer_leverkusen_ger-union_berlin,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-union_berlin/371725/
15229,2023-11-12,RB Leipzig,Freiburg,1581956606,371727,RB Leipzig,Freiburg,bundesliga-rb_leipzig-freiburg,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-freiburg/371727/
15228,2023-11-12,Werder Bremen,Ein Frankfurt,1581948473,371726,Werder Bremen,Eintracht Frankfurt,bundesliga-werder_bremen-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-eintracht_frankfurt/371726/
15230,2023-11-24,FC Koln,Bayern Munich,1582448314,376201,FC Koln,Bayern Munich,bundesliga-fc_koln-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-fc_koln-bayern_munich/376201/
15231,2023-11-25,Dortmund,M'gladbach,1582492134,376806,Dortmund (Ger),B. Monchengladbach,bundesliga-dortmund_ger-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-b._monchengladbach/376806/
15236,2023-11-25,Ein Frankfurt,Stuttgart,1582506343,376810,Eintracht Frankfurt,Stuttgart,bundesliga-eintracht_frankfurt-stuttgart,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-stuttgart/376810/
15232,2023-11-25,Freiburg,Darmstadt,1582491868,376807,Freiburg,Darmstadt (Ger),bundesliga-freiburg-darmstadt_ger,https://userbet.info/lineups_fixture/bundesliga-freiburg-darmstadt_ger/376807/
15233,2023-11-25,Union Berlin,Augsburg,1582492400,376808,Union Berlin,Augsburg,bundesliga-union_berlin-augsburg,https://userbet.info/lineups_fixture/bundesliga-union_berlin-augsburg/376808/
15234,2023-11-25,Werder Bremen,Leverkusen,1582492666,376805,Werder Bremen,Bayer Leverkusen (Ger),bundesliga-werder_bremen-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-bayer_leverkusen_ger/376805/
15235,2023-11-25,Wolfsburg,RB Leipzig,1582491602,376809,Wolfsburg,RB Leipzig,bundesliga-wolfsburg-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-rb_leipzig/376809/
15237,2023-11-26,Heidenheim,Bochum,1582560850,377870,Heidenheim (Ger),Bochum,bundesliga-heidenheim_ger-bochum,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-bochum/377870/
15238,2023-11-26,Hoffenheim,Mainz,1582568157,377871,Hoffenheim,Mainz,bundesliga-hoffenheim-mainz,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-mainz/377871/
15239,2023-12-01,Darmstadt,FC Koln,1582826876,379506,Darmstadt (Ger),FC Koln,bundesliga-darmstadt_ger-fc_koln,https://userbet.info/lineups_fixture/bundesliga-darmstadt_ger-fc_koln/379506/
15241,2023-12-02,M'gladbach,Hoffenheim,1582864168,380051,B. Monchengladbach,Hoffenheim,bundesliga-b._monchengladbach-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-hoffenheim/380051/
15242,2023-12-02,RB Leipzig,Heidenheim,1582863636,380052,RB Leipzig,Heidenheim (Ger),bundesliga-rb_leipzig-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-heidenheim_ger/380052/
15243,2023-12-02,Stuttgart,Werder Bremen,1582875648,380053,Stuttgart,Werder Bremen,bundesliga-stuttgart-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-stuttgart-werder_bremen/380053/
15240,2023-12-02,Bochum,Wolfsburg,1582863369,380050,Bochum,Wolfsburg,bundesliga-bochum-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-bochum-wolfsburg/380050/
15246,2023-12-03,Augsburg,Ein Frankfurt,1582940123,380974,Augsburg,Eintracht Frankfurt,bundesliga-augsburg-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-augsburg-eintracht_frankfurt/380974/
15245,2023-12-03,Leverkusen,Dortmund,1582936756,380973,Bayer Leverkusen (Ger),Dortmund (Ger),bundesliga-bayer_leverkusen_ger-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-dortmund_ger/380973/
15244,2023-12-03,Mainz,Freiburg,1582929073,380972,Mainz,Freiburg,bundesliga-mainz-freiburg,https://userbet.info/lineups_fixture/bundesliga-mainz-freiburg/380972/
15247,2023-12-08,Hoffenheim,Bochum,1582541314,382523,Hoffenheim,Bochum,bundesliga-hoffenheim-bochum,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-bochum/382523/
15253,2023-12-09,Dortmund,RB Leipzig,1582541317,382956,Dortmund (Ger),RB Leipzig,bundesliga-dortmund_ger-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-rb_leipzig/382956/
15248,2023-12-09,Ein Frankfurt,Bayern Munich,1582541316,382952,Eintracht Frankfurt,Bayern Munich,bundesliga-eintracht_frankfurt-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-bayern_munich/382952/
15249,2023-12-09,Heidenheim,Darmstadt,1582541313,382953,Heidenheim (Ger),Darmstadt (Ger),bundesliga-heidenheim_ger-darmstadt_ger,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-darmstadt_ger/382953/
15250,2023-12-09,Union Berlin,M'gladbach,1582541315,382954,Union Berlin,B. Monchengladbach,bundesliga-union_berlin-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-union_berlin-b._monchengladbach/382954/
15251,2023-12-09,Werder Bremen,Augsburg,1582541312,382951,Werder Bremen,Augsburg,bundesliga-werder_bremen-augsburg,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-augsburg/382951/
15252,2023-12-09,Wolfsburg,Freiburg,1582541318,382955,Wolfsburg,Freiburg,bundesliga-wolfsburg-freiburg,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-freiburg/382955/
15255,2023-12-10,FC Koln,Mainz,1582543467,383597,FC Koln,Mainz,bundesliga-fc_koln-mainz,https://userbet.info/lineups_fixture/bundesliga-fc_koln-mainz/383597/
15254,2023-12-10,Stuttgart,Leverkusen,1582543465,383596,Stuttgart,Bayer Leverkusen (Ger),bundesliga-stuttgart-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-stuttgart-bayer_leverkusen_ger/383596/
15256,2023-12-15,M'gladbach,Werder Bremen,1582913045,384837,B. Monchengladbach,Werder Bremen,bundesliga-b._monchengladbach-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-werder_bremen/384837/
